gene_id	r	p
ECHS1|1892	2.5234	0.00101742
ECM1|1893	2.18799	0.025938
ECM2|1842	1.43429	0.20684
ECSCR|641700	0.25	NaN
ECSIT|51295	6.42238	0.00406393
ECT2L|345930	9.50897	0.633552
ECT2|1894	10.239	0.00319055
EDA2R|60401	1.34553	0.801452
EDARADD|128178	1.78706	0.00029613
EDAR|10913	3.83333	NaN
EDA|1896	5.36105	0.0653566
EDC3|80153	8.11395	0.00616625
EDC4|23644	12.1283	0.00428365
EDDM3A|10876	0	NaN
EDDM3B|64184	0	NaN
EDEM1|9695	21.8328	0.0248901
EDEM2|55741	8.91283	0.01029
EDEM3|80267	7.5249	0.00312266
EDF1|8721	3.19853	0.000697361
EDIL3|10085	1.40839	0.0140733
EDN1|1906	1.33318	0.0898781
EDN2|1907	0.850568	0.0254403
EDN3|1908	0	NaN
EDNRA|1909	9.51594	0.0387195
EDNRB|1910	0.388621	0.117576
EEA1|8411	4.27705	0.00434721
EED|8726	4.44663	0.00444984
EEF1A1P9|441032	3.08834	0.0184556
EEF1A1|1915	4.38103	2.34423e-05
EEF1A2|1917	1.69179	0.000206986
EEF1B2|1933	11.8989	0.00147822
EEF1DP3|196549	2.0289	0.503587
EEF1D|1936	13.6906	0.000920859
EEF1E1|9521	3.33919	0.00253625
EEF1G|1937	5.32193	0.00015342
EEF2K|29904	10.2999	0.00575828
EEF2|1938	3.94918	2.42562e-05
EEFSEC|60678	11.7134	0.0170386
EEPD1|80820	5.5237	0.106861
EFCAB10|100130771	2.4229	0.246241
EFCAB1|79645	0	NaN
EFCAB2|84288	8.99701	0.0338874
EFCAB3|146779	0	NaN
EFCAB4A|283229	4.06818	0.046325
EFCAB4B|84766	0	NaN
EFCAB5|374786	4.02378	0.306992
EFCAB6|64800	0.416667	NaN
EFCAB7|84455	25.6775	0.105447
EFEMP1|2202	1.63926	0.000111876
EFEMP2|30008	0.830356	0.00812108
EFHA1|221154	6.0166	0.00979078
EFHA2|286097	0	NaN
EFHB|151651	0.689889	0.541845
EFHC1|114327	7.30877	0.0133968
EFHC2|80258	1.34553	0.801452
EFHD1|80303	4.28854	0.019142
EFHD2|79180	6.62687	0.00222593
EFNA1|1942	1.24943	0.000476669
EFNA2|1943	4.94305	0.505611
EFNA3|1944	1.56575	0.00502004
EFNA4|1945	7.70449	0.0243207
EFNA5|1946	29.273	0.0478494
EFNB1|1947	11.7592	0.0421966
EFNB2|1948	13.4139	0.0388999
EFNB3|1949	2.04207	0.653378
EFR3A|23167	5.64524	0.00390838
EFR3B|22979	13.4759	0.418169
EFS|10278	0	NaN
EFTUD1|79631	32.3318	0.039785
EFTUD2|9343	5.49784	0.000579117
EGFL6|25975	0.0833333	NaN
EGFL7|51162	5.94358	0.00738691
EGFL8|80864	3.09405	0.0196851
EGFLAM|133584	7.10354	0.0263563
EGFR|1956	7.66893	0.00316179
EGF|1950	0.731293	0.146808
EGLN1|54583	8.06829	0.00328137
EGLN2|112398	5.4628	0.00393325
EGLN3|112399	1.02542	0.000599242
EGOT|100126791	1.04898	0.295573
EGR1|1958	0.440837	5.7129e-05
EGR2|1959	0.237845	0.0025601
EGR3|1960	0.217859	0.00371026
EGR4|1961	0.448579	0.0419288
EHBP1L1|254102	3.52866	0.000836947
EHBP1|23301	20.2547	0.0120677
EHD1|10938	11.2086	0.00683156
EHD2|30846	10.6426	0.00343774
EHD3|30845	0.0833333	NaN
EHD4|30844	3.96154	0.00428563
EHF|26298	0.350169	0.0598563
EHHADH|1962	18.6212	0.155777
EHMT1|79813	20.8173	0.0100791
EHMT2|10919	6.02174	0.00174584
EI24|9538	4.54849	0.00131148
EID1|23741	9.28658	0.00152384
EID2B|126272	3.77171	0.0223149
EID2|163126	5.24232	0.00890301
EID3|493861	4.92609	0.170791
EIF1AD|84285	10.6387	0.0157636
EIF1AX|1964	3.05628	0.000581138
EIF1AY|9086	0	NaN
EIF1B|10289	13.6721	0.0184321
EIF1|10209	12.295	0.000786437
EIF2AK1|27102	20.9903	0.00486292
EIF2AK2|5610	6.10009	0.0108895
EIF2AK3|9451	12.4013	0.0251513
EIF2AK4|440275	7.05673	0.00376498
EIF2A|83939	4.66651	0.000993067
EIF2B1|1967	4.98949	0.0022727
EIF2B2|8892	12.3208	0.00697836
EIF2B3|8891	3.28542	0.00265642
EIF2B4|8890	7.01624	0.00520937
EIF2B5|8893	7.97593	0.00418159
EIF2C1|26523	9.03041	0.00625253
EIF2C2|27161	5.48089	0.00429908
EIF2C3|192669	6.30574	0.0133368
EIF2C4|192670	10.954	0.0427827
EIF2S1|1965	4.12584	0.000969921
EIF2S2|8894	8.98316	0.00191699
EIF2S3|1968	5.05891	0.000243417
EIF3A|8661	11.1774	0.000582135
EIF3B|8662	4.30903	0.000349065
EIF3CL|728689	9.33285	0.000535443
EIF3C|8663	1.68387	0.000450061
EIF3D|8664	8.00863	0.000799576
EIF3E|3646	5.25431	0.000325484
EIF3F|8665	11.614	0.00333404
EIF3G|8666	5.52131	0.000959571
EIF3H|8667	7.23932	0.000785276
EIF3IP1|442720	9.21839	0.586472
EIF3I|8668	5.63514	0.00063936
EIF3J|8669	3.59105	0.00060379
EIF3K|27335	9.45547	0.00168508
EIF3L|51386	9.25452	0.000702862
EIF3M|10480	7.80677	0.000854088
EIF4A1|1973	9.12342	0.000409366
EIF4A2|1974	3.38804	0.000319058
EIF4A3|9775	3.37622	0.000625723
EIF4B|1975	5.87347	0.00015261
EIF4E1B|253314	0.0833333	NaN
EIF4E2|9470	4.22576	0.00259984
EIF4E3|317649	3.49972	0.0122297
EIF4EBP1|1978	9.76861	0.00505007
EIF4EBP2|1979	10.6653	0.00429647
EIF4EBP3|8637	1.81558	0.0304379
EIF4ENIF1|56478	21.6533	0.0305735
EIF4E|1977	2.75027	0.00367764
EIF4G1|1981	5.67891	0.000308473
EIF4G2|1982	3.13072	0.000164535
EIF4G3|8672	30.3889	0.0106433
EIF4H|7458	7.64064	0.000477757
EIF5A2|56648	7.46606	0.0300285
EIF5AL1|143244	1.88018	0.000347086
EIF5A|1984	2.51535	0.000119495
EIF5B|9669	3.38177	0.000403237
EIF5|1983	4.8021	0.000726346
EIF6|3692	4.08987	0.000899004
ELAC1|55520	3.53523	0.0594636
ELAC2|60528	4.64852	0.00112216
ELANE|1991	0.35602	0.00249945
ELAVL1|1994	5.33981	0.00151262
ELAVL2|1993	0	NaN
ELAVL3|1995	2.85356e+06	1
ELAVL4|1996	0	NaN
ELF1|1997	10.3568	0.018169
ELF2|1998	30.9999	0.0447276
ELF3|1999	1.489	0.00242611
ELF4|2000	16.6492	0.0135822
ELF5|2001	0.0833333	NaN
ELFN1|392617	54.9893	0.42936
ELFN2|114794	2.72133	0.00565994
ELK1|2002	10.8178	0.00683669
ELK3|2004	19.0689	0.0527637
ELK4|2005	17.9234	0.0428269
ELL2|22936	2.8224	0.000735576
ELL3|80237	12.5729	0.09629
ELL|8178	11.1823	0.0202787
ELMO1|9844	0.166667	NaN
ELMO2|63916	5.55754	0.00602352
ELMO3|79767	5.72948	0.10026
ELMOD1|55531	1.94825	0.0891038
ELMOD2|255520	6.64394	0.0594657
ELMOD3|84173	17.5384	0.0613507
ELN|2006	0.880339	0.281228
ELOF1|84337	4.82092	0.00531971
ELOVL1|64834	4.8939	0.00186691
ELOVL2|54898	0.525391	0.152639
ELOVL3|83401	2.78124	0.172591
ELOVL4|6785	12.4575	0.0860381
ELOVL5|60481	11.5094	0.00279281
ELOVL6|79071	11.5566	0.0163024
ELOVL7|79993	3.74544	0.0909925
ELP2P|100131454	34.1116	0.656688
ELP2|55250	6.21134	0.00145491
ELP3|55140	8.88018	0.0105127
ELP4|26610	17.1783	0.0460427
ELSPBP1|64100	0	NaN
ELTD1|64123	15.2322	0.499708
EMB|133418	6.28507	0.0262112
EMCN|51705	0	NaN
EMD|2010	8.1652	0.00370907
EME1|146956	8.53823	0.00739857
EME2|197342	9.04224	0.130967
EMG1|10436	2.411	0.00154009
EMID1|129080	1.1973	0.0523662
EMID2|136227	2.50344	0.508818
EMILIN1|11117	18.3712	0.608227
EMILIN2|84034	3.20924	0.0217022
EMILIN3|90187	2.13827	0.487269
EML1|2009	5.58506	0.0208332
EML2|24139	2.51889	0.00240846
EML3|256364	5.04022	0.00251284
EML4|27436	16.0283	0.00647272
EML5|161436	6.62101	0.0704081
EML6|400954	13.5234	0.01833
EMP1|2012	5.77279	0.0456265
EMP2|2013	20.5838	0.0150659
EMP3|2014	6.01919	0.0031396
EMR1|2015	1.39024	0.270462
EMR2|30817	5.81512	0.00682941
EMR3|84658	0	NaN
EMR4P|326342	0	NaN
EMX1|2016	932155	0.999999
EMX2OS|196047	0.166667	NaN
EMX2|2018	0	NaN
EN1|2019	1.74888	0.136288
EN2|2020	1.11839	0.527943
ENAH|55740	4.21048	0.00116321
ENAM|10117	0.0833333	NaN
ENC1|8507	3.64681	0.0130915
ENDOD1|23052	10.9207	0.0433641
ENDOG|2021	6.77526	0.00741458
ENDOU|8909	2.04207	0.653378
ENGASE|64772	8.07782	0.0070171
ENG|2022	4.81329	0.00152735
ENHO|375704	0.573439	0.0559993
ENKUR|219670	1.21703	0.178965
ENO1|2023	5.50395	4.71343e-05
ENO2|2026	0.678766	0.000393257
ENO3|2027	8.37896	0.00951655
ENOPH1|58478	4.93008	0.00489372
ENOSF1|55556	20.0692	0.0131037
ENOX1|55068	4.73998	0.0171022
ENOX2|10495	3.39648	0.00878445
ENPEP|2028	0.166667	NaN
ENPP1|5167	2.18321	0.0042716
ENPP2|5168	1	NaN
ENPP3|5169	2.29738	0.462804
ENPP4|22875	0	NaN
ENPP5|59084	0	NaN
ENPP6|133121	0.0833333	NaN
ENPP7|339221	0	NaN
ENSA|2029	7.50314	0.00153548
ENTHD1|150350	0	NaN
ENTPD1|953	12.192	0.00790392
ENTPD2|954	0.780593	0.0103007
ENTPD3|956	2.22366	0.792185
ENTPD4|9583	20.9802	0.0315343
ENTPD5|957	19.8731	0.117333
ENTPD6|955	4.86434	0.00686458
ENTPD7|57089	3.6511	0.00763056
ENTPD8|377841	1.90243	0.135221
ENY2|56943	2.20371	0.00144613
EOMES|8320	1.59107	0.250915
EP300|2033	27.5586	0.0126037
EP400NL|347918	6.05708	0.0315653
EP400|57634	46.422	0.0144891
EPAS1|2034	8.34265	0.000791428
EPB41L1|2036	4.2284	0.0053667
EPB41L2|2037	28.4324	0.00745764
EPB41L3|23136	0	NaN
EPB41L4A|64097	22.0251	0.0159215
EPB41L4B|54566	5.85001	0.0161632
EPB41L5|57669	61.6538	0.155598
EPB41|2035	9.36155	0.00542244
EPB42|2038	0	NaN
EPB49|2039	6.02886	0.069944
EPC1|80314	21.358	0.0612665
EPC2|26122	21.3628	0.0530824
EPCAM|4072	8.15042	0.0183368
EPDR1|54749	2.8625	0.0157327
EPGN|255324	2.56438	0.0387675
EPHA10|284656	0.25	NaN
EPHA1|2041	0.416667	NaN
EPHA2|1969	9.53723	0.0117508
EPHA3|2042	0.872734	0.0159289
EPHA4|2043	1.05827	0.0909044
EPHA5|2044	4.62928	0.0100137
EPHA6|285220	11.6047	0.10492
EPHA7|2045	3.90996	0.00807298
EPHA8|2046	0.0833333	NaN
EPHB1|2047	0.278643	0.323261
EPHB2|2048	5.33363	0.00487052
EPHB3|2049	9.52644	0.188855
EPHB4|2050	10.1422	0.00304771
EPHB6|2051	0.0833333	NaN
EPHX1|2052	5.71428	0.00675808
EPHX2|2053	0.0833333	NaN
EPHX3|79852	0.929855	0.326664
EPHX4|253152	6.38136	0.0673153
EPM2AIP1|9852	12.3712	0.0113736
EPM2A|7957	17.0605	0.0971775
EPN1|29924	8.32253	0.00253132
EPN2|22905	8.18705	0.00583635
EPN3|55040	1.80147	0.289712
EPOR|2057	3.21803	0.0139378
EPO|2056	2.94367e+06	1
EPPK1|83481	2.22743	0.00920827
EPR1|8475	1.82188	0.00112122
EPRS|2058	9.86002	0.0008023
EPS15L1|58513	8.12614	0.0103468
EPS15|2060	16.4985	0.00937992
EPS8L1|54869	4.70428	0.0205318
EPS8L2|64787	6.98555	0.00831627
EPS8L3|79574	0.554631	0.0038703
EPS8|2059	10.2275	0.058562
EPSTI1|94240	1.16667	NaN
EPT1|85465	4.6814	0.0016434
EPX|8288	4.72213	0.862942
EPYC|1833	0	NaN
ERAL1|26284	6.31518	0.00221457
ERAP1|51752	20.9759	0.0370124
ERAP2|64167	20.6965	0.293096
ERAS|3266	4.72213	0.862942
ERBB2IP|55914	11.7308	0.00613515
ERBB2|2064	13.174	0.00727373
ERBB3|2065	0.615765	0.00332787
ERBB4|2066	0.868321	0.0464302
ERC1|23085	28.3438	0.0163113
ERC2|26059	0.345143	0.579933
ERCC1|2067	16.2165	0.0147004
ERCC2|2068	11.7098	0.0122643
ERCC3|2071	13.2843	0.011063
ERCC4|2072	19.2482	0.0365473
ERCC5|2073	16.8571	0.0094777
ERCC6L|54821	3.47311	0.00651139
ERCC6|2074	5.76669	0.0183012
ERCC8|1161	11.7691	0.0370465
EREG|2069	2.53583	0.548981
ERF|2077	7.10601	0.00289812
ERGIC1|57222	19.7132	0.00219943
ERGIC2|51290	5.8608	0.00500591
ERGIC3|51614	13.2826	0.00186269
ERG|2078	3.95282	0.0602385
ERH|2079	3.18468	0.000728506
ERI1|90459	8.1441	0.00778301
ERI2|112479	14.7669	0.0293712
ERI3|79033	6.72115	0.00327015
ERICH1|157697	14.6322	0.0367906
ERLEC1|27248	8.46075	0.00461317
ERLIN1|10613	9.37828	0.00508341
ERLIN2|11160	24.2343	0.0240862
ERMAP|114625	45.5772	0.147066
ERMN|57471	0.0833333	NaN
ERMP1|79956	24.1986	0.0214188
ERN1|2081	8.82308	0.159004
ERN2|10595	0	NaN
ERO1LB|56605	1.11706	0.0319614
ERO1L|30001	4.55641	0.00173949
ERP27|121506	0.0833333	NaN
ERP29|10961	27.4712	0.00621759
ERP44|23071	7.90096	0.00598602
ERRFI1|54206	0.732557	0.00033894
ERVFRDE1|405754	2.37503	0.358493
ESAM|90952	7.6012	0.155334
ESCO1|114799	9.95835	0.0162596
ESCO2|157570	3.53324	0.00543617
ESD|2098	7.20465	0.00360136
ESF1|51575	4.43073	0.0039172
ESM1|11082	0.53436	0.561877
ESPL1|9700	8.6796	0.00288982
ESPNL|339768	5.12018	0.0370705
ESPNP|284729	0.635369	0.309629
ESPN|83715	1.03679	0.106848
ESR1|2099	1.11667	0.348959
ESR2|2100	14.9789	0.417292
ESRP1|54845	0	NaN
ESRP2|80004	5.46734	0.0101866
ESRRA|2101	8.76809	0.00282112
ESRRB|2103	1.00781	0.388944
ESRRG|2104	4.81215	0.0881958
ESX1|80712	0	NaN
ESYT1|23344	11.9014	0.00402041
ESYT2|57488	5.64399	0.00111123
ESYT3|83850	16.2715	0.166141
ETAA1|54465	16.8186	0.0183628
ETF1|2107	3.35634	0.000324617
ETFA|2108	4.73724	0.00155151
ETFB|2109	7.77381	0.00361611
ETFDH|2110	15.4805	0.0338447
ETHE1|23474	5.85954	0.00938237
ETNK1|55500	7.21264	0.00611995
ETNK2|55224	7.17137	0.0130427
ETS1|2113	10.7534	0.0109831
ETS2|2114	10.7762	0.00410399
ETV1|2115	1.06036	0.0117522
ETV2|2116	84.3285	0.905183
ETV3L|440695	0	NaN
ETV3|2117	39.9495	0.116971
ETV4|2118	0.427098	0.000770689
ETV5|2119	0.623266	0.00774662
ETV6|2120	23.5897	0.0750253
ETV7|51513	0.0833333	NaN
EVC2|132884	0	NaN
EVC|2121	23.9245	0.0545486
EVI2A|2123	1.38592	0.1815
EVI2B|2124	3.92137	0.376282
EVI5L|115704	17.3189	0.0427818
EVI5|7813	26.0988	0.0374213
EVL|51466	3.17589	0.00225426
EVPLL|645027	33.9478	0.829051
EVPL|2125	16.8362	0.0193297
EVX1|2128	1.54162	0.698107
EVX2|344191	0	NaN
EWSR1|2130	8.09344	0.00107672
EXD1|161829	1.11839	0.527943
EXD2|55218	14.2927	0.0254224
EXD3|54932	1.85879	0.00767485
EXO1|9156	9.33024	0.00577695
EXOC1|55763	11.2906	0.0154534
EXOC2|55770	8.75028	0.00638707
EXOC3L2|90332	0	NaN
EXOC3L|283849	1.74603	0.100756
EXOC3|11336	12.8405	0.00364339
EXOC4|60412	45.8558	0.0206874
EXOC5|10640	5.3328	0.00335537
EXOC6B|23233	5.2373	0.0150611
EXOC6|54536	5.75786	0.00966477
EXOC7|23265	14.3216	0.0044837
EXOC8|149371	13.6049	0.0169245
EXOG|9941	7.23828	0.0172619
EXOSC10|5394	9.14297	0.00287872
EXOSC1|51013	4.63359	0.00415985
EXOSC2|23404	8.43405	0.00313143
EXOSC3|51010	4.05111	0.00324054
EXOSC4|54512	4.5269	0.00369208
EXOSC5|56915	6.12255	0.00467714
EXOSC6|118460	6.84503	0.0098701
EXOSC7|23016	5.99838	0.00538415
EXOSC8|11340	5.18685	0.00540661
EXOSC9|5393	3.68733	0.00266502
EXPH5|23086	8.54938	0.125943
EXT1|2131	7.97066	0.00538781
EXT2|2132	10.8266	0.00482075
EXTL1|2134	2.24835	0.421696
EXTL2|2135	10.6523	0.0179865
EXTL3|2137	15.8617	0.0152183
EYA1|2138	12.7477	0.0253518
EYA2|2139	0.25	NaN
EYA3|2140	16.0495	0.0588686
EYA4|2070	21.3099	0.00950356
EYS|346007	2.60758	0.0486421
EZH1|2145	8.02283	0.00541922
EZH2|2146	8.99095	0.00556517
EZR|7430	3.18362	0.00060456
F10|2159	3.47666	0.0917486
F11R|50848	16.1897	0.0510946
F11|2160	0	NaN
F12|2161	5.92478	0.0228602
F13A1|2162	0	NaN
F13B|2165	0.0833333	NaN
F2RL1|2150	4.15459	0.00571742
F2RL2|2151	0.566231	0.0142211
F2RL3|9002	1.40937	0.0197364
F2R|2149	11.4195	0.0293244
F2|2147	0.0833333	NaN
F3|2152	8.83748	0.0398976
F5|2153	0.244244	0.295132
F7|2155	1.47132	0.329057
F8A1|8263	2.74951	0.00651287
F8|2157	34.0489	0.240121
F9|2158	0	NaN
FA2H|79152	4.70058	0.0181407
FAAH2|158584	2.13059	0.0671815
FAAH|2166	1.67432	0.0809856
FABP12|646486	0	NaN
FABP1|2168	0	NaN
FABP2|2169	0.166667	NaN
FABP3|2170	1.92433	0.03472
FABP4|2167	0.0833333	NaN
FABP5L3|220832	0.814165	0.107634
FABP5|2171	1.70025	0.00213457
FABP6|2172	0.307012	0.0977637
FABP7|2173	0.0833333	NaN
FABP9|646480	0	NaN
FADD|8772	7.13055	0.00444535
FADS1|3992	19.5822	0.00173088
FADS2|9415	4.25476	0.00624777
FADS3|3995	7.06045	0.00620848
FADS6|283985	0.0833333	NaN
FAF1|11124	9.65257	0.00317138
FAF2|23197	8.92724	0.0029097
FAHD1|81889	5.37423	0.00460928
FAHD2A|51011	8.6025	0.0156712
FAHD2B|151313	9.64899	0.0136096
FAH|2184	3.81197	0.00526167
FAIM2|23017	1.59167	0.112287
FAIM3|9214	3.47513	0.112494
FAIM|55179	3.14384	0.00580604
FAM100A|124402	8.48776	0.00959714
FAM100B|283991	3.50397	0.00496194
FAM101A|144347	0.333333	NaN
FAM101B|359845	5.381	0.00114375
FAM102A|399665	11.1916	0.0212455
FAM102B|284611	8.80935	0.00170466
FAM103A1|83640	3.31862	0.0158103
FAM104A|84923	7.5478	0.00710795
FAM104B|90736	10.9011	0.0385218
FAM105A|54491	2.04244	0.00167717
FAM105B|90268	16.8035	0.00852367
FAM106A|80039	15.0173	0.455982
FAM106C|100129396	1.91051	0.588965
FAM107A|11170	0.333333	NaN
FAM107B|83641	11.1284	0.00346783
FAM108A1|81926	7.47538	0.00656133
FAM108B1|51104	11.571	0.0229892
FAM108C1|58489	2.52342	0.00179674
FAM109A|144717	6.65738	0.0175777
FAM109B|150368	9.43528	0.0449081
FAM10A4|145165	7.48452	0.00473483
FAM110A|83541	8.06699	0.0743614
FAM110B|90362	3.51334	0.0637668
FAM110C|642273	1.67098	0.0898971
FAM111A|63901	0.453471	0.0199006
FAM111B|374393	3.51008	0.0102556
FAM113A|64773	3.06777	0.00361594
FAM113B|91523	2.4597	0.0339849
FAM114A1|92689	3.84081	0.0106786
FAM114A2|10827	17.1042	0.0322303
FAM115A|9747	20.9373	0.0242021
FAM115C|285966	0.466436	0.00584508
FAM116A|201627	34.2605	0.0559955
FAM116B|414918	1.76903	0.0298475
FAM117A|81558	6.46454	0.0663271
FAM117B|150864	4.15985	0.00194576
FAM118A|55007	10.5592	0.0238775
FAM118B|79607	3.3449	0.00920586
FAM119A|151194	17.4136	0.0210183
FAM119B|25895	3.33931	0.0163955
FAM120AOS|158293	8.32626	0.00717322
FAM120A|23196	12.683	0.00188429
FAM120B|84498	10.8092	0.015744
FAM120C|54954	26.2021	0.0538822
FAM122A|116224	19.4184	0.0535308
FAM122B|159090	13.8829	0.0097472
FAM122C|159091	2.70376	0.0387893
FAM123A|219287	0	NaN
FAM123B|139285	8.25277	0.0110245
FAM123C|205147	0.0833333	NaN
FAM124A|220108	2.0397	0.0175776
FAM124B|79843	1.08333	NaN
FAM125A|93343	10.4867	0.0135504
FAM125B|89853	1.62808	0.0495186
FAM126A|84668	10.7848	0.0105112
FAM126B|285172	14.7487	0.0253706
FAM127A|8933	2.72047	0.00173364
FAM127B|26071	9.39834	0.00750577
FAM127C|441518	10.3356	0.0126455
FAM128A|653784	8.93756	0.00661256
FAM128B|80097	7.95586	0.00304109
FAM129A|116496	9.46637	0.0151713
FAM129B|64855	8.1054	0.000660765
FAM129C|199786	0.833333	NaN
FAM131A|131408	20.7736	0.0672053
FAM131B|9715	7.85375e+06	1
FAM131C|348487	3.17902	0.0301056
FAM132A|388581	3.14387	0.363711
FAM133A|286499	0.166667	NaN
FAM133B|257415	4.08938	0.00521601
FAM134A|79137	23.3857	0.0120547
FAM134B|54463	11.4635	0.0557258
FAM134C|162427	30.3356	0.0245168
FAM135A|57579	6.27156	0.0104886
FAM135B|51059	0	NaN
FAM136A|84908	6.48522	0.00124399
FAM136B|387071	1.68604	0.15902
FAM138B|654412	0.378122	0.430603
FAM138D|677784	0	NaN
FAM138E|100124412	0.333333	NaN
FAM138F|641702	0.618836	0.193255
FAM13AOS|285512	2.23756	0.0266681
FAM13A|10144	3.22639	0.00283354
FAM13B|51306	3.43619	0.00279379
FAM13C|220965	4.01486	0.0477402
FAM149A|25854	28.8433	0.176671
FAM149B1|317662	21.4003	0.0507738
FAM150A|389658	0	NaN
FAM150B|285016	0.689889	0.541845
FAM151A|338094	0.0784999	0.32019
FAM151B|167555	25.4599	0.646575
FAM153A|285596	0	NaN
FAM153B|202134	0	NaN
FAM153C|653316	0	NaN
FAM154A|158297	1.6951	0.77222
FAM154B|283726	22.4592	0.86796
FAM155A|728215	17.6235	0.622955
FAM155B|27112	0	NaN
FAM156A|29057	9.71157	0.00443763
FAM157A|728262	4.61037	0.198065
FAM157B|100132403	1.61902	0.505572
FAM158A|51016	5.15736	0.0225303
FAM159A|348378	0.0833333	NaN
FAM160A1|729830	4.94775	0.030011
FAM160A2|84067	47.4065	0.0850103
FAM160B1|57700	19.0594	0.0300396
FAM160B2|64760	6.03217	0.00652927
FAM161A|84140	9.18486	0.0124439
FAM161B|145483	28.8051	0.397924
FAM162A|26355	7.03543	0.00391593
FAM162B|221303	0	NaN
FAM163A|148753	0.46193	0.298933
FAM163B|642968	0	NaN
FAM164A|51101	13.4061	0.0507027
FAM164C|79696	7.47458	0.127282
FAM165B|54065	4.42444	0.00622204
FAM166A|401565	1.11839	0.527943
FAM166B|730112	1.25	NaN
FAM167A|83648	3.79067	0.0458786
FAM167B|84734	0.784887	0.0281642
FAM168A|23201	23.6318	0.0810329
FAM168B|130074	10.2448	0.00381627
FAM169A|26049	9.26271	0.0218582
FAM169B|283777	0.0833333	NaN
FAM170A|340069	0.166667	NaN
FAM170B|170370	0	NaN
FAM171A1|221061	0.286095	0.00234435
FAM171A2|284069	2.64522	0.0123237
FAM171B|165215	7.77219	0.0363008
FAM172A|83989	8.68692	0.0117679
FAM173A|65990	2.89856	0.00971373
FAM173B|134145	6.36916	0.0104922
FAM174A|345757	7.79281	0.0187046
FAM174B|400451	5.28248	0.678766
FAM175A|84142	4.11779	0.0069612
FAM175B|23172	8.84381	0.0180451
FAM176A|84141	5.74695	0.43112
FAM176B|55194	3.79563	0.00390044
FAM177A1|283635	9.52437	0.0124484
FAM177B|400823	0	NaN
FAM178A|55719	11.8288	0.0122515
FAM178B|51252	0.854499	0.192549
FAM179A|165186	0.305284	0.00123319
FAM179B|23116	22.5546	0.0595677
FAM180A|389558	0.0784999	0.32019
FAM180B|399888	0.666667	NaN
FAM181A|90050	0.0833333	NaN
FAM181B|220382	0.0833333	NaN
FAM182A|284800	0.224275	0.061598
FAM182B|728882	1.69863	0.0197251
FAM183A|440585	0.166667	NaN
FAM183B|340286	0.166667	NaN
FAM184A|79632	14.7114	0.306734
FAM184B|27146	0.0833333	NaN
FAM185A|222234	12.6422	0.0663718
FAM186A|121006	6.49081	0.779757
FAM186B|84070	115.817	0.871457
FAM187B|148109	0.0833333	NaN
FAM188A|80013	5.34741	0.0169125
FAM188B|84182	10.5301	0.0888387
FAM189A1|23359	0.0833333	NaN
FAM189A2|9413	0.516065	0.13703
FAM189B|10712	6.77245	0.00272248
FAM18A|780776	3.11239	0.0947099
FAM18B2|201158	13.7635	0.110984
FAM18B|51030	8.34188	0.0111249
FAM190A|401145	5.2936	0.143548
FAM190B|54462	14.0403	0.0197184
FAM192A|80011	17.7656	0.0112398
FAM193A|8603	27.3447	0.0285011
FAM193B|54540	9.54568	0.0101843
FAM194A|131831	0.898886	0.418303
FAM194B|220081	0	NaN
FAM195A|84331	5.09918	0.00476775
FAM195B|348262	4.52503	0.0194256
FAM196A|642938	0.688768	0.371217
FAM196B|100131897	0.767049	0.0242734
FAM197Y2|252946	0	NaN
FAM198A|729085	0.0784999	0.32019
FAM198B|51313	0.507654	0.129361
FAM199X|139231	7.64402	0.00861563
FAM19A1|407738	0.0833333	NaN
FAM19A2|338811	3	NaN
FAM19A3|284467	0.666667	NaN
FAM19A4|151647	0	NaN
FAM19A5|25817	0	NaN
FAM200A|221786	6.37251	0.0243654
FAM200B|285550	11.6801	0.0258164
FAM20A|54757	0.836924	0.228029
FAM20B|9917	22.097	0.00997715
FAM20C|56975	2.06666	0.00153934
FAM21A|387680	5.26776	0.00416665
FAM21B|55747	5.0705	0.0107905
FAM21C|253725	8.33099	0.00516704
FAM22A|728118	7.16611	0.198602
FAM22D|728130	25.8897	0.183868
FAM22F|54754	21.9509	0.88568
FAM22G|441457	17.3828	0.374096
FAM23A|653567	5.37213	0.373788
FAM24A|118670	0	NaN
FAM24B|196792	12.8894	0.198636
FAM25A|643161	0.345143	0.579933
FAM25B|100132929	0	NaN
FAM26D|221301	0.166667	NaN
FAM26E|254228	0.542279	0.0922933
FAM26F|441168	0.326139	0.0911985
FAM27A|548321	1.70657	0.0122227
FAM27B|100133121	0.0318111	0.00253843
FAM27C|100132948	0.0833333	NaN
FAM27L|284123	0	NaN
FAM32A|26017	5.79072	0.003347
FAM35A|54537	5.54712	0.00273116
FAM35B2|439965	1.54501	0.0566041
FAM35B|414241	0.316026	0.256371
FAM36A|116228	1.96398	0.00217584
FAM38A|9780	22.1011	0.00230489
FAM38B|63895	5.91249	0.0389631
FAM3A|60343	7.72503	0.00737608
FAM3B|54097	0.285579	0.116456
FAM3C|10447	5.80143	0.00550742
FAM3D|131177	0.0833333	NaN
FAM40A|85369	11.156	0.011053
FAM40B|57464	10.0514	0.014644
FAM41AY1|340618	0	NaN
FAM41C|284593	2.22366	0.792185
FAM43A|131583	7.29926	0.00477217
FAM43B|163933	10.5497	0.126647
FAM45A|404636	7.31464	0.0205238
